ts,qArr,instArr,startEx,endEx,flops
28.700000,28.674000,28.674000,28.674000,28.700000,26000000.000000
28.762500,28.720000,28.720000,28.720000,28.762500,26000000.000000
28.792500,28.735000,28.735000,28.735000,28.792500,26000000.000000
28.798000,28.746000,28.746000,28.746000,28.798000,26000000.000000
28.856000,28.830000,28.830000,28.830000,28.856000,26000000.000000
28.899000,28.873000,28.873000,28.873000,28.899000,26000000.000000
28.996000,28.970000,28.970000,28.970000,28.996000,26000000.000000
29.023000,28.997000,28.997000,28.997000,29.023000,26000000.000000
29.164000,29.138000,29.138000,29.138000,29.164000,26000000.000000
29.355000,29.329000,29.329000,29.329000,29.355000,26000000.000000
29.463000,29.413000,29.413000,29.413000,29.463000,26000000.000000
29.465000,29.415000,29.415000,29.415000,29.465000,26000000.000000
29.643000,29.612000,29.612000,29.612000,29.643000,26000000.000000
29.664000,29.633000,29.633000,29.633000,29.664000,26000000.000000
29.706000,29.680000,29.680000,29.680000,29.706000,26000000.000000
29.742000,29.716000,29.716000,29.716000,29.742000,26000000.000000
29.808000,29.768000,29.768000,29.768000,29.808000,26000000.000000
29.820000,29.780000,29.780000,29.780000,29.820000,26000000.000000
29.901000,29.875000,29.875000,29.875000,29.901000,26000000.000000
29.951000,29.925000,29.925000,29.925000,29.951000,26000000.000000
30.017000,29.991000,29.991000,29.991000,30.017000,26000000.000000
30.226000,30.200000,30.200000,30.200000,30.226000,26000000.000000
30.350000,30.304000,30.304000,30.304000,30.350000,26000000.000000
30.356000,30.310000,30.310000,30.310000,30.356000,26000000.000000
30.400000,30.374000,30.374000,30.374000,30.400000,26000000.000000
30.463000,30.437000,30.437000,30.437000,30.463000,26000000.000000
30.526000,30.488000,30.488000,30.488000,30.526000,26000000.000000
30.540000,30.502000,30.502000,30.502000,30.540000,26000000.000000
30.649000,30.623000,30.623000,30.623000,30.649000,26000000.000000
30.750000,30.724000,30.724000,30.724000,30.750000,26000000.000000
30.807000,30.781000,30.781000,30.781000,30.807000,26000000.000000
30.890000,30.856000,30.856000,30.856000,30.890000,26000000.000000
30.908000,30.874000,30.874000,30.874000,30.908000,26000000.000000
30.994000,30.968000,30.968000,30.968000,30.994000,26000000.000000
31.155000,31.129000,31.129000,31.129000,31.155000,26000000.000000
31.188000,31.162000,31.162000,31.162000,31.188000,26000000.000000
31.624000,31.596000,31.596000,31.596000,31.624000,26000000.000000
31.667000,31.620000,31.620000,31.620000,31.667000,26000000.000000
31.674000,31.629000,31.629000,31.629000,31.674000,26000000.000000
31.720000,31.694000,31.694000,31.694000,31.720000,26000000.000000
31.772000,31.746000,31.746000,31.746000,31.772000,26000000.000000
31.837000,31.810000,31.810000,31.810000,31.837000,26000000.000000
31.884000,31.835000,31.835000,31.835000,31.884000,26000000.000000
31.888000,31.840000,31.840000,31.840000,31.888000,26000000.000000
31.936000,31.910000,31.910000,31.910000,31.936000,26000000.000000
31.994000,31.951000,31.951000,31.951000,31.994000,26000000.000000
32.003000,31.960000,31.960000,31.960000,32.003000,26000000.000000
32.202000,32.161000,32.161000,32.161000,32.202000,26000000.000000
32.213000,32.172000,32.172000,32.172000,32.213000,26000000.000000
32.253000,32.227000,32.227000,32.227000,32.253000,26000000.000000
32.355000,32.329000,32.329000,32.329000,32.355000,26000000.000000
32.517000,32.490000,32.490000,32.490000,32.517000,26000000.000000
32.556000,32.515000,32.515000,32.515000,32.556000,26000000.000000
32.568000,32.528000,32.528000,32.528000,32.568000,26000000.000000
32.672000,32.646000,32.646000,32.646000,32.672000,26000000.000000
32.781000,32.755000,32.755000,32.755000,32.781000,26000000.000000
32.833000,32.807000,32.807000,32.807000,32.833000,26000000.000000
32.910000,32.882000,32.882000,32.882000,32.910000,26000000.000000
32.934000,32.906000,32.906000,32.906000,32.934000,26000000.000000
33.006000,32.980000,32.980000,32.980000,33.006000,26000000.000000
33.127000,33.101000,33.101000,33.101000,33.127000,26000000.000000
33.311000,33.285000,33.285000,33.285000,33.311000,26000000.000000
33.338000,33.312000,33.312000,33.312000,33.338000,26000000.000000
33.492000,33.460000,33.460000,33.460000,33.492000,26000000.000000
33.512000,33.480000,33.480000,33.480000,33.512000,26000000.000000
33.552000,33.526000,33.526000,33.526000,33.552000,26000000.000000
33.689000,33.663000,33.663000,33.663000,33.689000,26000000.000000
33.726000,33.700000,33.700000,33.700000,33.726000,26000000.000000
33.792000,33.766000,33.766000,33.766000,33.792000,26000000.000000
33.826000,33.800000,33.800000,33.800000,33.826000,26000000.000000
33.929000,33.903000,33.903000,33.903000,33.929000,26000000.000000
33.969000,33.943000,33.943000,33.943000,33.969000,26000000.000000
34.024000,33.998000,33.998000,33.998000,34.024000,26000000.000000
34.257500,34.199000,34.199000,34.199000,34.257500,26000000.000000
34.259500,34.200000,34.200000,34.200000,34.259500,26000000.000000
34.277000,34.235000,34.235000,34.235000,34.277000,26000000.000000
34.316000,34.290000,34.290000,34.290000,34.316000,26000000.000000
34.475000,34.449000,34.449000,34.449000,34.475000,26000000.000000
34.599000,34.573000,34.573000,34.573000,34.599000,26000000.000000
34.644000,34.614000,34.614000,34.614000,34.644000,26000000.000000
34.690000,34.637000,34.637000,34.637000,34.690000,26000000.000000
34.692000,34.641000,34.641000,34.641000,34.692000,26000000.000000
34.854000,34.828000,34.828000,34.828000,34.854000,26000000.000000
34.896000,34.870000,34.870000,34.870000,34.896000,26000000.000000
34.957000,34.916000,34.916000,34.916000,34.957000,26000000.000000
34.968000,34.927000,34.927000,34.927000,34.968000,26000000.000000
35.202000,35.176000,35.176000,35.176000,35.202000,26000000.000000
35.295000,35.259000,35.259000,35.259000,35.295000,26000000.000000
35.311000,35.275000,35.275000,35.275000,35.311000,26000000.000000
35.469000,35.418000,35.418000,35.418000,35.469000,26000000.000000
35.470000,35.419000,35.419000,35.419000,35.470000,26000000.000000
35.587000,35.561000,35.561000,35.561000,35.587000,26000000.000000
35.759000,35.711000,35.711000,35.711000,35.759000,26000000.000000
35.763000,35.715000,35.715000,35.715000,35.763000,26000000.000000
35.795000,35.769000,35.769000,35.769000,35.795000,26000000.000000
35.827000,35.801000,35.801000,35.801000,35.827000,26000000.000000
35.896000,35.870000,35.870000,35.870000,35.896000,26000000.000000
35.927000,35.901000,35.901000,35.901000,35.927000,26000000.000000
36.278000,36.252000,36.252000,36.252000,36.278000,26000000.000000
36.352000,36.326000,36.326000,36.326000,36.352000,26000000.000000
36.401000,36.375000,36.375000,36.375000,36.401000,26000000.000000
36.495000,36.453000,36.453000,36.453000,36.495000,26000000.000000
36.505000,36.463000,36.463000,36.463000,36.505000,26000000.000000
